query_name,est_cost,true_cost,plan,physical_plan
29a,415252.80000000005,415252.80000000005,ci-cc chn-ci t-ci cct2-cc n-ci rt-ci cct1-cc mi-ci it1-mi an-ci mc-ci cn-mc mk-ci k-mk pi-ci it2-pi,HJ-ci-cc HJ-cc ci-chn HJ-cc chn ci-t INL-cc chn ci t-cct2 INL-n-cc cct2 chn ci t INL-cc cct2 chn ci n t-rt INL-cc cct2 chn ci n rt t-cct1 INL-mi-cc cct1 cct2 chn ci n rt t HJ-cc cct1 cct2 chn ci mi n rt t-it1 INL-an-cc cct1 cct2 chn ci it1 mi n rt t INL-mc-an cc cct1 cct2 chn ci it1 mi n rt t INL-cn-an cc cct1 cct2 chn ci it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,3250802.800000001,3250802.800000001,mk-cc k-mk t-mk cct2-cc cct1-cc mi-mk it1-mi mc-mk cn-mc ci-mk chn-ci rt-ci n-ci an-ci pi-ci it2-pi,HJ-mk-cc HJ-cc mk-k HJ-cc k mk-t INL-cc k mk t-cct2 INL-cc cct2 k mk t-cct1 INL-mi-cc cct1 cct2 k mk t HJ-cc cct1 cct2 k mi mk t-it1 INL-mc-cc cct1 cct2 it1 k mi mk t INL-cn-cc cct1 cct2 it1 k mc mi mk t INL-ci-cc cct1 cct2 cn it1 k mc mi mk t HJ-cc cct1 cct2 ci cn it1 k mc mi mk t-chn HJ-cc cct1 cct2 chn ci cn it1 k mc mi mk t-rt INL-n-cc cct1 cct2 chn ci cn it1 k mc mi mk rt t INL-an-cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,1796275.3999999997,1796275.3999999997,cn-mc t-mc cc-mc cct2-cc cct1-cc mi-mc it1-mi ci-mc chn-ci rt-ci n-ci an-ci mk-mc k-mk pi-ci it2-pi,HJ-mc-cn HJ-cn mc-t INL-cc-cn mc t HJ-cc cn mc t-cct2 HJ-cc cct2 cn mc t-cct1 INL-mi-cc cct1 cct2 cn mc t HJ-cc cct1 cct2 cn mc mi t-it1 INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,560235.9999999997,560235.9999999997,it1-mi t-mi cc-mi cct2-cc cct1-cc mc-mi cn-mc ci-mi chn-ci rt-ci n-ci an-ci mk-mi k-mk pi-ci it2-pi,HJ-mi-it1 HJ-it1 mi-t INL-cc-it1 mi t HJ-cc it1 mi t-cct2 HJ-cc cct2 it1 mi t-cct1 INL-mc-cc cct1 cct2 it1 mi t INL-cn-cc cct1 cct2 it1 mc mi t INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,252371.60000000006,252371.60000000006,n-ci t-ci chn-ci rt-ci cc-ci cct2-cc cct1-cc mi-ci it1-mi an-n mc-ci cn-mc mk-ci k-mk pi-n it2-pi,HJ-ci-n HJ-ci n-t INL-ci n t-chn INL-chn ci n t-rt INL-cc-chn ci n rt t INL-cc chn ci n rt t-cct2 INL-cc cct2 chn ci n rt t-cct1 INL-mi-cc cct1 cct2 chn ci n rt t HJ-cc cct1 cct2 chn ci mi n rt t-it1 INL-an-cc cct1 cct2 chn ci it1 mi n rt t INL-mc-an cc cct1 cct2 chn ci it1 mi n rt t INL-cn-an cc cct1 cct2 chn ci it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,449416.80000000005,449416.80000000005,rt-ci t-ci chn-ci n-ci cc-ci cct2-cc cct1-cc mi-ci it1-mi an-ci mc-ci cn-mc mk-ci k-mk pi-ci it2-pi,HJ-ci-rt HJ-ci rt-t HJ-ci rt t-chn INL-n-chn ci rt t INL-cc-chn ci n rt t INL-cc chn ci n rt t-cct2 INL-cc cct2 chn ci n rt t-cct1 INL-mi-cc cct1 cct2 chn ci n rt t HJ-cc cct1 cct2 chn ci mi n rt t-it1 INL-an-cc cct1 cct2 chn ci it1 mi n rt t INL-mc-an cc cct1 cct2 chn ci it1 mi n rt t INL-cn-an cc cct1 cct2 chn ci it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,290345.8000000001,290345.8000000001,n-an ci-n t-ci chn-ci rt-ci cc-ci cct2-cc cct1-cc mi-ci it1-mi mc-ci cn-mc mk-ci k-mk pi-n it2-pi,HJ-an-n INL-ci-an n HJ-an ci n-t HJ-an ci n t-chn HJ-an chn ci n t-rt INL-cc-an chn ci n rt t HJ-an cc chn ci n rt t-cct2 HJ-an cc cct2 chn ci n rt t-cct1 INL-mi-an cc cct1 cct2 chn ci n rt t HJ-an cc cct1 cct2 chn ci mi n rt t-it1 INL-mc-an cc cct1 cct2 chn ci it1 mi n rt t INL-cn-an cc cct1 cct2 chn ci it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,2973830.800000001,2973830.800000001,ci-an t-ci chn-ci rt-ci n-ci cc-ci cct2-cc cct1-cc mi-ci it1-mi mc-ci cn-mc mk-ci k-mk pi-ci it2-pi,HJ-an-ci HJ-an ci-t HJ-an ci t-chn HJ-an chn ci t-rt INL-n-an chn ci rt t INL-cc-an chn ci n rt t HJ-an cc chn ci n rt t-cct2 HJ-an cc cct2 chn ci n rt t-cct1 INL-mi-an cc cct1 cct2 chn ci n rt t HJ-an cc cct1 cct2 chn ci mi n rt t-it1 INL-mc-an cc cct1 cct2 chn ci it1 mi n rt t INL-cn-an cc cct1 cct2 chn ci it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,185891.60000000006,185891.60000000006,chn-ci t-ci n-ci rt-ci cc-ci cct2-cc cct1-cc mi-ci it1-mi an-ci mc-ci cn-mc mk-ci k-mk pi-ci it2-pi,HJ-ci-chn HJ-chn ci-t INL-n-chn ci t INL-chn ci n t-rt INL-cc-chn ci n rt t INL-cc chn ci n rt t-cct2 INL-cc cct2 chn ci n rt t-cct1 INL-mi-cc cct1 cct2 chn ci n rt t HJ-cc cct1 cct2 chn ci mi n rt t-it1 INL-an-cc cct1 cct2 chn ci it1 mi n rt t INL-mc-an cc cct1 cct2 chn ci it1 mi n rt t INL-cn-an cc cct1 cct2 chn ci it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,1224225.9999999998,1224225.9999999998,n-pi it2-pi an-n ci-n t-ci rt-ci chn-ci cc-ci cct1-cc cct2-cc mi-ci it1-mi mc-ci cn-mc mk-ci k-mk,HJ-pi-n HJ-n pi-it2 INL-an-it2 n pi INL-ci-an it2 n pi HJ-an ci it2 n pi-t HJ-an ci it2 n pi t-rt HJ-an ci it2 n pi rt t-chn INL-cc-an chn ci it2 n pi rt t HJ-an cc chn ci it2 n pi rt t-cct1 HJ-an cc cct1 chn ci it2 n pi rt t-cct2 INL-mi-an cc cct1 cct2 chn ci it2 n pi rt t HJ-an cc cct1 cct2 chn ci it2 mi n pi rt t-it1 INL-mc-an cc cct1 cct2 chn ci it1 it2 mi n pi rt t INL-cn-an cc cct1 cct2 chn ci it1 it2 mc mi n pi rt t INL-mk-an cc cct1 cct2 chn ci cn it1 it2 mc mi n pi rt t HJ-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,12453097.999999994,12453097.999999994,ci-pi chn-ci t-ci it2-pi rt-ci n-ci cc-ci cct2-cc cct1-cc mi-ci it1-mi an-ci mc-ci cn-mc mk-ci k-mk,HJ-pi-ci HJ-ci pi-chn HJ-chn ci pi-t HJ-chn ci pi t-it2 HJ-chn ci it2 pi t-rt INL-n-chn ci it2 pi rt t INL-cc-chn ci it2 n pi rt t HJ-cc chn ci it2 n pi rt t-cct2 HJ-cc cct2 chn ci it2 n pi rt t-cct1 INL-mi-cc cct1 cct2 chn ci it2 n pi rt t HJ-cc cct1 cct2 chn ci it2 mi n pi rt t-it1 INL-an-cc cct1 cct2 chn ci it1 it2 mi n pi rt t INL-mc-an cc cct1 cct2 chn ci it1 it2 mi n pi rt t INL-cn-an cc cct1 cct2 chn ci it1 it2 mc mi n pi rt t INL-mk-an cc cct1 cct2 chn ci cn it1 it2 mc mi n pi rt t HJ-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,1798503.9999999998,1798503.9999999998,it2-pi n-pi an-n ci-pi t-ci rt-ci chn-ci cc-ci cct1-cc cct2-cc mi-ci it1-mi mc-ci cn-mc mk-ci k-mk,HJ-pi-it2 HJ-it2 pi-n INL-an-it2 n pi INL-ci-an it2 n pi HJ-an ci it2 n pi-t HJ-an ci it2 n pi t-rt HJ-an ci it2 n pi rt t-chn INL-cc-an chn ci it2 n pi rt t HJ-an cc chn ci it2 n pi rt t-cct1 HJ-an cc cct1 chn ci it2 n pi rt t-cct2 INL-mi-an cc cct1 cct2 chn ci it2 n pi rt t HJ-an cc cct1 cct2 chn ci it2 mi n pi rt t-it1 INL-mc-an cc cct1 cct2 chn ci it1 it2 mi n pi rt t INL-cn-an cc cct1 cct2 chn ci it1 it2 mc mi n pi rt t INL-mk-an cc cct1 cct2 chn ci cn it1 it2 mc mi n pi rt t HJ-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,917658.5999999999,917658.5999999999,k-mk t-mk cc-mk cct2-cc cct1-cc mi-mk it1-mi mc-mk cn-mc ci-mk chn-ci rt-ci n-ci an-ci pi-ci it2-pi,HJ-mk-k HJ-k mk-t INL-cc-k mk t INL-cc k mk t-cct2 INL-cc cct2 k mk t-cct1 INL-mi-cc cct1 cct2 k mk t HJ-cc cct1 cct2 k mi mk t-it1 INL-mc-cc cct1 cct2 it1 k mi mk t INL-cn-cc cct1 cct2 it1 k mc mi mk t INL-ci-cc cct1 cct2 cn it1 k mc mi mk t HJ-cc cct1 cct2 ci cn it1 k mc mi mk t-chn HJ-cc cct1 cct2 chn ci cn it1 k mc mi mk t-rt INL-n-cc cct1 cct2 chn ci cn it1 k mc mi mk rt t INL-an-cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,131924.0,131924.0,cct1-cc t-cc cct2-cc mi-cc it1-mi mc-cc cn-mc ci-cc chn-ci rt-ci n-ci an-ci mk-cc k-mk pi-ci it2-pi,HJ-cc-cct1 HJ-cc cct1-t INL-cc cct1 t-cct2 INL-mi-cc cct1 cct2 t HJ-cc cct1 cct2 mi t-it1 INL-mc-cc cct1 cct2 it1 mi t INL-cn-cc cct1 cct2 it1 mc mi t INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,70574.99999999999,70574.99999999999,cct2-cc t-cc cct1-cc mi-cc it1-mi mc-cc cn-mc ci-cc chn-ci rt-ci n-ci an-ci mk-cc k-mk pi-ci it2-pi,HJ-cc-cct2 HJ-cc cct2-t INL-cc cct2 t-cct1 INL-mi-cc cct1 cct2 t HJ-cc cct1 cct2 mi t-it1 INL-mc-cc cct1 cct2 it1 mi t INL-cn-cc cct1 cct2 it1 mc mi t INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,86236.59999999999,86236.59999999999,t-mi it1-mi cc-t cct2-cc cct1-cc mc-t cn-mc ci-t chn-ci rt-ci n-ci an-ci mk-t k-mk pi-ci it2-pi,HJ-mi-t HJ-mi t-it1 INL-cc-it1 mi t INL-cc it1 mi t-cct2 INL-cc cct2 it1 mi t-cct1 INL-mc-cc cct1 cct2 it1 mi t INL-cn-cc cct1 cct2 it1 mc mi t INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,530592.6,530592.6,t-mc mi-t it1-mi cn-mc cc-t cct2-cc cct1-cc ci-t chn-ci rt-ci n-ci an-ci mk-t k-mk pi-ci it2-pi,HJ-mc-t INL-mi-mc t HJ-mc mi t-it1 INL-cn-it1 mc mi t INL-cc-cn it1 mc mi t HJ-cc cn it1 mc mi t-cct2 HJ-cc cct2 cn it1 mc mi t-cct1 INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,175857.20000000004,175857.20000000004,t-ci chn-ci n-ci mi-t it1-mi rt-ci cc-t cct2-cc cct1-cc an-ci mc-t cn-mc mk-t k-mk pi-ci it2-pi,HJ-ci-t HJ-ci t-chn INL-n-chn ci t INL-mi-chn ci n t INL-chn ci mi n t-it1 INL-chn ci it1 mi n t-rt INL-cc-chn ci it1 mi n rt t INL-cc chn ci it1 mi n rt t-cct2 INL-cc cct2 chn ci it1 mi n rt t-cct1 INL-an-cc cct1 cct2 chn ci it1 mi n rt t INL-mc-an cc cct1 cct2 chn ci it1 mi n rt t INL-cn-an cc cct1 cct2 chn ci it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,910363.1999999998,910363.1999999998,t-mk k-mk mi-t it1-mi cc-t cct2-cc cct1-cc mc-t cn-mc ci-t chn-ci rt-ci n-ci an-ci pi-ci it2-pi,HJ-mk-t HJ-mk t-k INL-mi-k mk t INL-k mi mk t-it1 INL-cc-it1 k mi mk t INL-cc it1 k mi mk t-cct2 INL-cc cct2 it1 k mi mk t-cct1 INL-mc-cc cct1 cct2 it1 k mi mk t INL-cn-cc cct1 cct2 it1 k mc mi mk t INL-ci-cc cct1 cct2 cn it1 k mc mi mk t HJ-cc cct1 cct2 ci cn it1 k mc mi mk t-chn HJ-cc cct1 cct2 chn ci cn it1 k mc mi mk t-rt INL-n-cc cct1 cct2 chn ci cn it1 k mc mi mk rt t INL-an-cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,35711.4,35711.4,t-cc cct2-cc mi-t it1-mi cct1-cc mc-t cn-mc ci-t chn-ci rt-ci n-ci an-ci mk-t k-mk pi-ci it2-pi,HJ-cc-t INL-cc t-cct2 INL-mi-cc cct2 t INL-cc cct2 mi t-it1 INL-cc cct2 it1 mi t-cct1 INL-mc-cc cct1 cct2 it1 mi t INL-cn-cc cct1 cct2 it1 mc mi t INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,3039798.800000001,3039798.800000001,mc-ci chn-ci t-mc rt-ci n-ci mi-mc it1-mi cn-mc cc-mc cct2-cc cct1-cc an-ci mk-mc k-mk pi-ci it2-pi,HJ-mc-ci HJ-ci mc-chn HJ-chn ci mc-t HJ-chn ci mc t-rt INL-n-chn ci mc rt t INL-mi-chn ci mc n rt t HJ-chn ci mc mi n rt t-it1 INL-cn-chn ci it1 mc mi n rt t INL-cc-chn ci cn it1 mc mi n rt t HJ-cc chn ci cn it1 mc mi n rt t-cct2 HJ-cc cct2 chn ci cn it1 mc mi n rt t-cct1 INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,1712839.7999999996,1712839.7999999996,mc-mi t-mc it1-mi cn-mc cc-mc cct2-cc cct1-cc ci-mc chn-ci rt-ci n-ci an-ci mk-mc k-mk pi-ci it2-pi,HJ-mc-mi HJ-mc mi-t HJ-mc mi t-it1 INL-cn-it1 mc mi t INL-cc-cn it1 mc mi t HJ-cc cn it1 mc mi t-cct2 HJ-cc cct2 cn it1 mc mi t-cct1 INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,38907308.60000002,38907308.60000002,mc-mk t-mc k-mk mi-mc it1-mi cn-mc cc-mc cct2-cc cct1-cc ci-mc chn-ci rt-ci n-ci an-ci pi-ci it2-pi,HJ-mk-mc HJ-mc mk-t HJ-mc mk t-k INL-mi-k mc mk t HJ-k mc mi mk t-it1 INL-cn-it1 k mc mi mk t INL-cc-cn it1 k mc mi mk t HJ-cc cn it1 k mc mi mk t-cct2 HJ-cc cct2 cn it1 k mc mi mk t-cct1 INL-ci-cc cct1 cct2 cn it1 k mc mi mk t HJ-cc cct1 cct2 ci cn it1 k mc mi mk t-chn HJ-cc cct1 cct2 chn ci cn it1 k mc mi mk t-rt INL-n-cc cct1 cct2 chn ci cn it1 k mc mi mk rt t INL-an-cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,1305343.7999999996,1305343.7999999996,mc-cc t-mc cct2-cc cct1-cc mi-mc it1-mi cn-mc ci-mc chn-ci rt-ci n-ci an-ci mk-mc k-mk pi-ci it2-pi,HJ-mc-cc HJ-cc mc-t HJ-cc mc t-cct2 HJ-cc cct2 mc t-cct1 INL-mi-cc cct1 cct2 mc t HJ-cc cct1 cct2 mc mi t-it1 INL-cn-cc cct1 cct2 it1 mc mi t INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,872089.3999999999,872089.3999999999,mi-ci chn-ci t-mi n-ci it1-mi rt-ci cc-mi cct2-cc cct1-cc an-ci mc-mi cn-mc mk-mi k-mk pi-ci it2-pi,HJ-ci-mi HJ-ci mi-chn HJ-chn ci mi-t INL-n-chn ci mi t INL-chn ci mi n t-it1 INL-chn ci it1 mi n t-rt INL-cc-chn ci it1 mi n rt t INL-cc chn ci it1 mi n rt t-cct2 INL-cc cct2 chn ci it1 mi n rt t-cct1 INL-an-cc cct1 cct2 chn ci it1 mi n rt t INL-mc-an cc cct1 cct2 chn ci it1 mi n rt t INL-cn-an cc cct1 cct2 chn ci it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,3739830.400000001,3739830.400000001,mi-mk t-mi k-mk it1-mi cc-mi cct2-cc cct1-cc mc-mi cn-mc ci-mi chn-ci rt-ci n-ci an-ci pi-ci it2-pi,HJ-mk-mi HJ-mi mk-t HJ-mi mk t-k INL-k mi mk t-it1 INL-cc-it1 k mi mk t INL-cc it1 k mi mk t-cct2 INL-cc cct2 it1 k mi mk t-cct1 INL-mc-cc cct1 cct2 it1 k mi mk t INL-cn-cc cct1 cct2 it1 k mc mi mk t INL-ci-cc cct1 cct2 cn it1 k mc mi mk t HJ-cc cct1 cct2 ci cn it1 k mc mi mk t-chn HJ-cc cct1 cct2 chn ci cn it1 k mc mi mk t-rt INL-n-cc cct1 cct2 chn ci cn it1 k mc mi mk rt t INL-an-cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,269383.6000000001,269383.6000000001,mi-cc t-mi cct2-cc it1-mi cct1-cc mc-mi cn-mc ci-mi chn-ci rt-ci n-ci an-ci mk-mi k-mk pi-ci it2-pi,HJ-mi-cc HJ-cc mi-t INL-cc mi t-cct2 INL-cc cct2 mi t-it1 INL-cc cct2 it1 mi t-cct1 INL-mc-cc cct1 cct2 it1 mi t INL-cn-cc cct1 cct2 it1 mc mi t INL-ci-cc cct1 cct2 cn it1 mc mi t HJ-cc cct1 cct2 ci cn it1 mc mi t-chn HJ-cc cct1 cct2 chn ci cn it1 mc mi t-rt INL-n-cc cct1 cct2 chn ci cn it1 mc mi rt t INL-an-cc cct1 cct2 chn ci cn it1 mc mi n rt t INL-mk-an cc cct1 cct2 chn ci cn it1 mc mi n rt t HJ-an cc cct1 cct2 chn ci cn it1 mc mi mk n rt t-k INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29b,6383531.200000001,6383531.200000001,ci-mk chn-ci k-mk t-ci n-ci mi-ci it1-mi rt-ci cc-ci cct2-cc cct1-cc an-ci mc-ci cn-mc pi-ci it2-pi,HJ-mk-ci HJ-ci mk-chn HJ-chn ci mk-k HJ-chn ci k mk-t INL-n-chn ci k mk t INL-mi-chn ci k mk n t INL-chn ci k mi mk n t-it1 INL-chn ci it1 k mi mk n t-rt INL-cc-chn ci it1 k mi mk n rt t INL-cc chn ci it1 k mi mk n rt t-cct2 INL-cc cct2 chn ci it1 k mi mk n rt t-cct1 INL-an-cc cct1 cct2 chn ci it1 k mi mk n rt t INL-mc-an cc cct1 cct2 chn ci it1 k mi mk n rt t INL-cn-an cc cct1 cct2 chn ci it1 k mc mi mk n rt t INL-pi-an cc cct1 cct2 chn ci cn it1 k mc mi mk n rt t HJ-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
