query_name,est_cost,true_cost,plan,physical_plan
29a,93266.6,6723039.4,mi-t cc-mi cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc cc-mk chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-mi-t INL-cc-mi t INL-cc mi t-cct1 INL-cc cct1 mi t-cct2 INL-ci-cc cct1 cct2 mi t INL-an-cc cct1 cct2 ci mi t INL-n-an cc cct1 cct2 ci mi t INL-mc-an cc cct1 cct2 ci mi n t INL-mk-an cc cct1 cct2 ci mc mi n t INL-an cc cct1 cct2 ci mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,60827.8,6745552.4,cc-cct1 cc-t cc-cct2 cc-ci an-ci an-n cc-mc cc-mi cc-mk chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-cc-cct1 HJ-cc cct1-t INL-cc cct1 t-cct2 INL-ci-cc cct1 cct2 t INL-an-cc cct1 cct2 ci t INL-n-an cc cct1 cct2 ci t INL-mc-an cc cct1 cct2 ci n t INL-mi-an cc cct1 cct2 ci mc n t INL-mk-an cc cct1 cct2 ci mc mi n t INL-an cc cct1 cct2 ci mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,97390.8,6645958.4,it1-mi mi-t cc-mi cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc cc-mk chn-ci ci-pi ci-rt cn-mc it2-pi k-mk,HJ-mi-it1 HJ-it1 mi-t INL-cc-it1 mi t INL-cc it1 mi t-cct1 INL-cc cct1 it1 mi t-cct2 INL-ci-cc cct1 cct2 it1 mi t INL-an-cc cct1 cct2 ci it1 mi t INL-n-an cc cct1 cct2 ci it1 mi t INL-mc-an cc cct1 cct2 ci it1 mi n t INL-mk-an cc cct1 cct2 ci it1 mc mi n t INL-an cc cct1 cct2 ci it1 mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci it1 mc mi mk n t INL-an cc cct1 cct2 chn ci it1 mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci it1 mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,171588.80000000002,6800631.600000001,chn-ci an-ci an-n cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-mk cc-t ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-ci-chn INL-an-chn ci INL-n-an chn ci INL-cc-an chn ci n INL-an cc chn ci n-cct1 INL-an cc cct1 chn ci n-cct2 INL-mc-an cc cct1 cct2 chn ci n INL-mi-an cc cct1 cct2 chn ci mc n INL-mk-an cc cct1 cct2 chn ci mc mi n INL-t-an cc cct1 cct2 chn ci mc mi mk n INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,171597.2,6785427.600000001,ci-t chn-ci an-ci an-n cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-mk ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-ci-t HJ-ci t-chn INL-an-chn ci t INL-n-an chn ci t INL-cc-an chn ci n t INL-an cc chn ci n t-cct1 INL-an cc cct1 chn ci n t-cct2 INL-mc-an cc cct1 cct2 chn ci n t INL-mi-an cc cct1 cct2 chn ci mc n t INL-mk-an cc cct1 cct2 chn ci mc mi n t INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,60827.8,6684203.4,cc-cct2 cc-t cc-cct1 cc-ci an-ci an-n cc-mc cc-mi cc-mk chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-cc-cct2 HJ-cc cct2-t INL-cc cct2 t-cct1 INL-ci-cc cct1 cct2 t INL-an-cc cct1 cct2 ci t INL-n-an cc cct1 cct2 ci t INL-mc-an cc cct1 cct2 ci n t INL-mi-an cc cct1 cct2 ci mc n t INL-mk-an cc cct1 cct2 ci mc mi n t INL-an cc cct1 cct2 ci mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,904837.6,1019896.5999999999,mk-t k-mk cc-mk cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc cc-mi chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi,HJ-mk-t HJ-mk t-k INL-cc-k mk t INL-cc k mk t-cct1 INL-cc cct1 k mk t-cct2 INL-ci-cc cct1 cct2 k mk t INL-an-cc cct1 cct2 ci k mk t INL-n-an cc cct1 cct2 ci k mk t INL-mc-an cc cct1 cct2 ci k mk n t INL-mi-an cc cct1 cct2 ci k mc mk n t INL-an cc cct1 cct2 ci k mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci k mc mi mk n t INL-an cc cct1 cct2 chn ci k mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci k mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn k mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,212608.80000000002,6866558.8,ci-n chn-ci an-ci cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-mk cc-t ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-ci-n HJ-ci n-chn INL-an-chn ci n INL-cc-an chn ci n INL-an cc chn ci n-cct1 INL-an cc cct1 chn ci n-cct2 INL-mc-an cc cct1 cct2 chn ci n INL-mi-an cc cct1 cct2 chn ci mc n INL-mk-an cc cct1 cct2 chn ci mc mi n INL-t-an cc cct1 cct2 chn ci mc mi mk n INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,521883.4,7161542.2,mc-t cc-mc cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mi cc-mk chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-mc-t INL-cc-mc t HJ-cc mc t-cct1 INL-cc cct1 mc t-cct2 INL-ci-cc cct1 cct2 mc t INL-an-cc cct1 cct2 ci mc t INL-n-an cc cct1 cct2 ci mc t INL-mi-an cc cct1 cct2 ci mc n t INL-mk-an cc cct1 cct2 ci mc mi n t INL-an cc cct1 cct2 ci mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,234461.00000000003,4079921.400000001,an-n n-pi it2-pi an-ci chn-ci cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-mk cc-t ci-rt cn-mc it1-mi k-mk,HJ-an-n INL-pi-an n HJ-an n pi-it2 INL-ci-an it2 n pi HJ-an ci it2 n pi-chn INL-cc-an chn ci it2 n pi INL-an cc chn ci it2 n pi-cct1 INL-an cc cct1 chn ci it2 n pi-cct2 INL-mc-an cc cct1 cct2 chn ci it2 n pi INL-mi-an cc cct1 cct2 chn ci it2 mc n pi INL-mk-an cc cct1 cct2 chn ci it2 mc mi n pi INL-t-an cc cct1 cct2 chn ci it2 mc mi mk n pi INL-an cc cct1 cct2 chn ci it2 mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci it2 mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn it2 mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,646015.6,3291050.2000000007,it2-pi cc-t cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc cc-mi cc-mk chn-ci ci-pi ci-rt cn-mc it1-mi k-mk,HJ-pi-it2 HJ-cc-t INL-cc t-cct1 INL-cc cct1 t-cct2 INL-ci-cc cct1 cct2 t INL-an-cc cct1 cct2 ci t INL-n-an cc cct1 cct2 ci t INL-mc-an cc cct1 cct2 ci n t INL-mi-an cc cct1 cct2 ci mc n t INL-mk-an cc cct1 cct2 ci mc mi n t INL-an cc cct1 cct2 ci mc mi mk n t-chn HJ-it2 pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci it2 mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci it2 mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn it2 mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,383362.60000000003,6910965.600000001,cc-mi cc-t cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc cc-mk chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,INL-mi-cc HJ-cc mi-t INL-cc mi t-cct1 INL-cc cct1 mi t-cct2 INL-ci-cc cct1 cct2 mi t INL-an-cc cct1 cct2 ci mi t INL-n-an cc cct1 cct2 ci mi t INL-mc-an cc cct1 cct2 ci mi n t INL-mk-an cc cct1 cct2 ci mc mi n t INL-an cc cct1 cct2 ci mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,297219.4,7029530.8,cc-ci chn-ci an-ci an-n cc-cct1 cc-cct2 cc-mc cc-mi cc-mk cc-t ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,INL-ci-cc HJ-cc ci-chn INL-an-cc chn ci INL-n-an cc chn ci INL-an cc chn ci n-cct1 INL-an cc cct1 chn ci n-cct2 INL-mc-an cc cct1 cct2 chn ci n INL-mi-an cc cct1 cct2 chn ci mc n INL-mk-an cc cct1 cct2 chn ci mc mi n INL-t-an cc cct1 cct2 chn ci mc mi mk n INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,7347848.800000001,3353336.800000001,cc-mk cc-t k-mk cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc cc-mi chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi,HJ-mk-cc HJ-cc mk-t HJ-cc mk t-k INL-cc k mk t-cct1 INL-cc cct1 k mk t-cct2 INL-ci-cc cct1 cct2 k mk t INL-an-cc cct1 cct2 ci k mk t INL-n-an cc cct1 cct2 ci k mk t INL-mc-an cc cct1 cct2 ci k mk n t INL-mi-an cc cct1 cct2 ci k mc mk n t INL-an cc cct1 cct2 ci k mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci k mc mi mk n t INL-an cc cct1 cct2 chn ci k mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci k mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn k mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,28718242.4,39023898.80000002,mc-mk mc-t k-mk cc-mc cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mi chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi,HJ-mk-mc HJ-mc mk-t HJ-mc mk t-k INL-cc-k mc mk t INL-cc k mc mk t-cct1 INL-cc cct1 k mc mk t-cct2 INL-ci-cc cct1 cct2 k mc mk t INL-an-cc cct1 cct2 ci k mc mk t INL-n-an cc cct1 cct2 ci k mc mk t INL-mi-an cc cct1 cct2 ci k mc mk n t INL-an cc cct1 cct2 ci k mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci k mc mi mk n t INL-an cc cct1 cct2 chn ci k mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci k mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn k mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,1568162.2,4078015.4000000004,cn-mc mc-t cc-mc cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mi cc-mk chn-ci ci-pi ci-rt it1-mi it2-pi k-mk,HJ-mc-cn HJ-cn mc-t INL-cc-cn mc t INL-cc cn mc t-cct1 INL-cc cct1 cn mc t-cct2 INL-ci-cc cct1 cct2 cn mc t INL-an-cc cct1 cct2 ci cn mc t INL-n-an cc cct1 cct2 ci cn mc t INL-mi-an cc cct1 cct2 ci cn mc n t INL-mk-an cc cct1 cct2 ci cn mc mi n t INL-an cc cct1 cct2 ci cn mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci cn mc mi mk n t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi t-rt INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,1420991.5999999999,7936233.4,cc-mc cc-t cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mi cc-mk chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-mc-cc HJ-cc mc-t HJ-cc mc t-cct1 INL-cc cct1 mc t-cct2 INL-ci-cc cct1 cct2 mc t INL-an-cc cct1 cct2 ci mc t INL-n-an cc cct1 cct2 ci mc t INL-mi-an cc cct1 cct2 ci mc n t INL-mk-an cc cct1 cct2 ci mc mi n t INL-an cc cct1 cct2 ci mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,243070.00000000003,4740442.600000001,ci-rt chn-ci an-ci an-n cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-mk cc-t ci-pi cn-mc it1-mi it2-pi k-mk,HJ-ci-rt HJ-ci rt-chn INL-an-chn ci rt INL-n-an chn ci rt INL-cc-an chn ci n rt INL-an cc chn ci n rt-cct1 INL-an cc cct1 chn ci n rt-cct2 INL-mc-an cc cct1 cct2 chn ci n rt INL-mi-an cc cct1 cct2 chn ci mc n rt INL-mk-an cc cct1 cct2 chn ci mc mi n rt INL-t-an cc cct1 cct2 chn ci mc mi mk n rt INL-pi-an cc cct1 cct2 chn ci mc mi mk n rt t INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,1128572.0,7729120.600000001,ci-mi chn-ci an-ci an-n cc-ci cc-cct1 cc-cct2 cc-mc cc-mk cc-t ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-ci-mi HJ-ci mi-chn INL-an-chn ci mi INL-n-an chn ci mi INL-cc-an chn ci mi n INL-an cc chn ci mi n-cct1 INL-an cc cct1 chn ci mi n-cct2 INL-mc-an cc cct1 cct2 chn ci mi n INL-mk-an cc cct1 cct2 chn ci mc mi n INL-t-an cc cct1 cct2 chn ci mc mi mk n INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,3218913.4000000004,9588271.2,an-ci chn-ci an-n cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-mk cc-t ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-an-ci HJ-an ci-chn INL-n-an chn ci INL-cc-an chn ci n INL-an cc chn ci n-cct1 INL-an cc cct1 chn ci n-cct2 INL-mc-an cc cct1 cct2 chn ci n INL-mi-an cc cct1 cct2 chn ci mc n INL-mk-an cc cct1 cct2 chn ci mc mi n INL-t-an cc cct1 cct2 chn ci mc mi mk n INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,7430426.800000001,10519269.6,mi-mk mi-t it1-mi cc-mi cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc chn-ci ci-pi ci-rt cn-mc it2-pi k-mk,HJ-mk-mi HJ-mi mk-t HJ-mi mk t-it1 INL-cc-it1 mi mk t INL-cc it1 mi mk t-cct1 INL-cc cct1 it1 mi mk t-cct2 INL-ci-cc cct1 cct2 it1 mi mk t INL-an-cc cct1 cct2 ci it1 mi mk t INL-n-an cc cct1 cct2 ci it1 mi mk t INL-mc-an cc cct1 cct2 ci it1 mi mk n t INL-an cc cct1 cct2 ci it1 mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci it1 mc mi mk n t INL-an cc cct1 cct2 chn ci it1 mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci it1 mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,649255.2,4408375.6,n-pi it2-pi an-n an-ci chn-ci cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-mk cc-t ci-rt cn-mc it1-mi k-mk,HJ-pi-n HJ-n pi-it2 INL-an-it2 n pi INL-ci-an it2 n pi HJ-an ci it2 n pi-chn INL-cc-an chn ci it2 n pi INL-an cc chn ci it2 n pi-cct1 INL-an cc cct1 chn ci it2 n pi-cct2 INL-mc-an cc cct1 cct2 chn ci it2 n pi INL-mi-an cc cct1 cct2 chn ci it2 mc n pi INL-mk-an cc cct1 cct2 chn ci it2 mc mi n pi INL-t-an cc cct1 cct2 chn ci it2 mc mi mk n pi INL-an cc cct1 cct2 chn ci it2 mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci it2 mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn it2 mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,25438468.799999997,15645014.599999994,ci-pi chn-ci it2-pi an-ci an-n cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-mk cc-t ci-rt cn-mc it1-mi k-mk,HJ-pi-ci HJ-ci pi-chn HJ-chn ci pi-it2 INL-an-chn ci it2 pi INL-n-an chn ci it2 pi INL-cc-an chn ci it2 n pi INL-an cc chn ci it2 n pi-cct1 INL-an cc cct1 chn ci it2 n pi-cct2 INL-mc-an cc cct1 cct2 chn ci it2 n pi INL-mi-an cc cct1 cct2 chn ci it2 mc n pi INL-mk-an cc cct1 cct2 chn ci it2 mc mi n pi INL-t-an cc cct1 cct2 chn ci it2 mc mi mk n pi INL-an cc cct1 cct2 chn ci it2 mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci it2 mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn it2 mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,3776831.8000000003,7345672.400000001,ci-mc chn-ci ci-rt an-ci an-n cc-ci cc-cct1 cc-cct2 cc-mi cc-mk cc-t ci-pi cn-mc it1-mi it2-pi k-mk,HJ-mc-ci HJ-ci mc-chn HJ-chn ci mc-rt INL-an-chn ci mc rt INL-n-an chn ci mc rt INL-cc-an chn ci mc n rt INL-an cc chn ci mc n rt-cct1 INL-an cc cct1 chn ci mc n rt-cct2 INL-mi-an cc cct1 cct2 chn ci mc n rt INL-mk-an cc cct1 cct2 chn ci mc mi n rt INL-t-an cc cct1 cct2 chn ci mc mi mk n rt INL-pi-an cc cct1 cct2 chn ci mc mi mk n rt t INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,5793153.0,10761039.599999998,ci-mk chn-ci ci-rt an-ci an-n cc-ci cc-cct1 cc-cct2 cc-mc cc-mi cc-t ci-pi cn-mc it1-mi it2-pi k-mk,HJ-mk-ci HJ-ci mk-chn HJ-chn ci mk-rt INL-an-chn ci mk rt INL-n-an chn ci mk rt INL-cc-an chn ci mk n rt INL-an cc chn ci mk n rt-cct1 INL-an cc cct1 chn ci mk n rt-cct2 INL-mc-an cc cct1 cct2 chn ci mk n rt INL-mi-an cc cct1 cct2 chn ci mc mk n rt INL-t-an cc cct1 cct2 chn ci mc mi mk n rt INL-pi-an cc cct1 cct2 chn ci mc mi mk n rt t INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29a,904858.6000000001,1020174.5999999999,k-mk mk-t cc-mk cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc cc-mi chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi,HJ-mk-k HJ-k mk-t INL-cc-k mk t INL-cc k mk t-cct1 INL-cc cct1 k mk t-cct2 INL-ci-cc cct1 cct2 k mk t INL-an-cc cct1 cct2 ci k mk t INL-n-an cc cct1 cct2 ci k mk t INL-mc-an cc cct1 cct2 ci k mk n t INL-mi-an cc cct1 cct2 ci k mc mk n t INL-an cc cct1 cct2 ci k mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci k mc mi mk n t INL-an cc cct1 cct2 chn ci k mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci k mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn k mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 k mc mi mk n pi rt t-it2
29a,3624453.6,8072507.2,mc-mi mc-t it1-mi cc-mc cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mk chn-ci ci-pi ci-rt cn-mc it2-pi k-mk,HJ-mc-mi HJ-mc mi-t HJ-mc mi t-it1 INL-cc-it1 mc mi t INL-cc it1 mc mi t-cct1 INL-cc cct1 it1 mc mi t-cct2 INL-ci-cc cct1 cct2 it1 mc mi t INL-an-cc cct1 cct2 ci it1 mc mi t INL-n-an cc cct1 cct2 ci it1 mc mi t INL-mk-an cc cct1 cct2 ci it1 mc mi n t INL-an cc cct1 cct2 ci it1 mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci it1 mc mi mk n t INL-an cc cct1 cct2 chn ci it1 mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci it1 mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
29b,27051.800000000003,3604174.0000000005,cc-t cc-cct1 cc-cct2 cc-ci an-ci an-n cc-mc cc-mi cc-mk chn-ci ci-pi ci-rt cn-mc it1-mi it2-pi k-mk,HJ-cc-t INL-cc t-cct1 INL-cc cct1 t-cct2 INL-ci-cc cct1 cct2 t INL-an-cc cct1 cct2 ci t INL-n-an cc cct1 cct2 ci t INL-mc-an cc cct1 cct2 ci n t INL-mi-an cc cct1 cct2 ci mc n t INL-mk-an cc cct1 cct2 ci mc mi n t INL-an cc cct1 cct2 ci mc mi mk n t-chn INL-pi-an cc cct1 cct2 chn ci mc mi mk n t INL-an cc cct1 cct2 chn ci mc mi mk n pi t-rt INL-cn-an cc cct1 cct2 chn ci mc mi mk n pi rt t INL-an cc cct1 cct2 chn ci cn mc mi mk n pi rt t-it1 INL-an cc cct1 cct2 chn ci cn it1 mc mi mk n pi rt t-it2 INL-an cc cct1 cct2 chn ci cn it1 it2 mc mi mk n pi rt t-k
